CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
41238,BELO HORIZONTE,13,Vereador,15000,JOYCE ALINE ROCHA SANTOS,130002033531,3183,18,1091,334
41238,BELO HORIZONTE,13,Vereador,77456,ANDERSON LUIZ COSTA,130002033665,3175,18,1853,401
41238,BELO HORIZONTE,13,Vereador,40130,GILSON DOS SANTOS GUIMARÃES,130002188164,3105,18,846,289
41238,BELO HORIZONTE,13,Vereador,15500,ALEXANDRE SILVA VARMAXIDIS,130002033517,3103,18,1639,371
41238,BELO HORIZONTE,13,Vereador,23888,JERUSA DRUMMOND BRANDÃO,130001975778,3080,18,2071,416
41238,BELO HORIZONTE,13,Vereador,35234,LUIZ ANTONIO DOS SANTOS,130002146697,3071,18,846,284
41238,BELO HORIZONTE,13,Vereador,35333,JOHN MARCOS DE ALMEIDA,130002146679,2983,18,921,300
41238,BELO HORIZONTE,13,Vereador,22444,FABIANO FLORIANO MENEZES,130002172722,2866,18,808,253
41238,BELO HORIZONTE,13,Vereador,22220,VICTOR FONSECA LUCCHESI,130002172727,2782,18,1707,380
41238,BELO HORIZONTE,13,Vereador,55319,CRISTIANO ALMEIDA FELICIO,130001997311,2756,18,530,167
41238,BELO HORIZONTE,13,Vereador,10123,JORGE LUIZ DOS SANTOS,130002076852,2687,18,1719,400
41238,BELO HORIZONTE,13,Vereador,77877,ANDERSON CLEBER LUCIANO DE SOUZA,130002033649,2670,17,570,158
41238,BELO HORIZONTE,13,Vereador,25192,ERIKA DE OLIVEIRA SANTOS,130001902252,2666,18,1698,401
41238,BELO HORIZONTE,13,Vereador,44333,PEDRO NOGUEIRA BARBOSA,130002033357,2659,18,643,216
41238,BELO HORIZONTE,13,Vereador,35140,EDILSON MARTINS NASCIMENTO,130002146695,2643,18,325,129
41238,BELO HORIZONTE,13,Vereador,13131,ANDRE MARCIO BARBOSA XAVIER,130002172505,2639,18,1309,338
41238,BELO HORIZONTE,13,Vereador,55123,ANDRÉ SOL ROCHA MENDES,130001997305,2595,18,1731,411
41238,BELO HORIZONTE,13,Vereador,20002,CRISTIANE PEREIRA ANDRE DE JESUS,130001997698,2556,18,606,239
41238,BELO HORIZONTE,13,Vereador,36123,REINALDO DE OLIVEIRA COSTA,130002053266,2551,18,775,232
41238,BELO HORIZONTE,13,Vereador,25222,CARLOS MAGNO PEREIRA DE FREITAS,130001902232,2539,18,1337,346
41238,BELO HORIZONTE,13,Vereador,44777,FABIANO RAMOS FIGUEIREDO,130002033336,2537,18,556,173
41238,BELO HORIZONTE,13,Vereador,25153,PEDRO IVO BUENO DA SILVA,130001902249,2535,18,1727,383
41238,BELO HORIZONTE,11,Prefeito,80,INDIRA IVANISE XAVIER,130001975891,2462,18,1784,413
41238,BELO HORIZONTE,13,Vereador,12123,MALLU PEREIRA DE ALMEIDA,130002115731,2409,18,1749,409
41238,BELO HORIZONTE,13,Vereador,65656,SOFIA AMARAL CARNEIRO TEIXEIRA,130002172514,2359,18,1586,379
41238,BELO HORIZONTE,13,Vereador,77190,SILVIO CESAR CAMARGO DE OLIVEIRA,130002033677,2325,18,498,193
41238,BELO HORIZONTE,13,Vereador,23789,WILLIAN DE OLIVEIRA BRAGA,130001975806,2310,18,1485,363
41238,BELO HORIZONTE,13,Vereador,22300,ALUIZIO LEANDRO DOS SANTOS TEIXEIRA,130002172735,2299,18,1135,342
41238,BELO HORIZONTE,13,Vereador,55755,ISABELLA MELLO PEDERSOLI DE OLIVEIRA,130001997309,2277,18,1567,381
41238,BELO HORIZONTE,13,Vereador,11900,HUGLEIBER TEIXEIRA VIEIRA,130001998168,2272,17,363,136
41238,BELO HORIZONTE,13,Vereador,11031,LEOPOLDO PEREIRA DE SIQUEIRA,130001998165,2270,18,1636,399
41238,BELO HORIZONTE,13,Vereador,55993,ALINE DE CASTRO SANTOS,130001997314,2246,18,1567,378
41238,BELO HORIZONTE,13,Vereador,22233,WALFREDO RODRIGUES FILHO,130002172753,2202,18,1533,388
41238,BELO HORIZONTE,13,Vereador,23326,EDUARDO LUCAS DEODATO,130001975811,2160,18,377,117
41238,BELO HORIZONTE,13,Vereador,80180,MARIANA FERNANDES COSTA,130001975909,2153,18,1607,397
41238,BELO HORIZONTE,13,Vereador,55145,VALMIR EMERENCIANO BRAZ,130001997331,2148,18,355,148
41238,BELO HORIZONTE,13,Vereador,18018,SARA VITRAL REZENDE,130002222488,2136,18,1281,306
41238,BELO HORIZONTE,13,Vereador,70207,TALES MARCELO ALVES,130002053471,2129,18,1628,398
41238,BELO HORIZONTE,13,Vereador,43123,DANIEL BARROSO MIRANDA,130002172521,2095,18,1212,334
41238,BELO HORIZONTE,13,Vereador,35888,IAN CAMPOS ROCHA,130002146711,2092,18,1596,392
41238,BELO HORIZONTE,13,Vereador,11456,ROBERTO GAMANIEL CANTO,130001998134,2041,18,739,261
41238,BELO HORIZONTE,13,Vereador,55855,ALVARO EDUARDO GOULART,130001997292,2014,18,1215,313
41238,BELO HORIZONTE,13,Vereador,77800,EVALDO LAGO DE MENDONÇA,130002033653,2013,18,611,226
41238,BELO HORIZONTE,13,Vereador,35689,MARCOS AURELIO SOARES,130002146691,1931,18,749,196
41238,BELO HORIZONTE,13,Vereador,11321,GLEISON CUNHA SOARES,130001998139,1928,17,570,179
41238,BELO HORIZONTE,13,Vereador,77123,WELLINGTON ROSARIO DE BESSA,130002033666,1901,18,452,149
41238,BELO HORIZONTE,13,Vereador,11000,EDUARDO CARVALHO COSSO,130001998155,1899,18,1390,371
41238,BELO HORIZONTE,13,Vereador,11022,JORGE BRUNO TEIXEIRA,130001998156,1838,18,640,227
41238,BELO HORIZONTE,13,Vereador,11600,JOAO MARCOS FERREIRA DA SILVA,130001998158,1829,18,1205,330
41238,BELO HORIZONTE,13,Vereador,44555,JURACY GERALDO DE PINHO,130002033341,1809,18,796,270
41238,BELO HORIZONTE,13,Vereador,22456,LAERTE MACIEL DE SOUZA,130002172720,1798,18,888,255
41238,BELO HORIZONTE,13,Vereador,55055,ALEXANDRE LOPES BOAVENTURA CUNHA,130001997321,1781,18,1206,338
41238,BELO HORIZONTE,13,Vereador,36999,KILDARE TRAVAGLIA DE CASTRO,130002053265,1777,18,571,154
41238,BELO HORIZONTE,13,Vereador,33169,DARLEM LEMOS RAMALHO,130002020917,1775,18,1352,379
41238,BELO HORIZONTE,13,Vereador,23023,SAMUEL FRANCO FERNANDES,130001975777,1770,18,1165,302
41238,BELO HORIZONTE,13,Vereador,11789,VALDECY ALVES ROCHA,130001998132,1764,18,1113,318
41238,BELO HORIZONTE,13,Vereador,25700,HUMBERTO PEREIRA DE ABREU JUNIOR,130001902241,1760,18,1159,313
41238,BELO HORIZONTE,13,Vereador,25500,WARLEI DIAS DOS SANTOS,130001902229,1757,18,1134,309
41238,BELO HORIZONTE,13,Vereador,44999,ANA MARIA FERNANDES RIBEIRO,130002033364,1744,18,594,224
41238,BELO HORIZONTE,13,Vereador,25300,MARY APARECIDA CAMARGOS,130001902228,1701,18,713,246
41238,BELO HORIZONTE,13,Vereador,11007,NARCISO JOSÉ GONÇALVES,130001998153,1670,18,425,160
41238,BELO HORIZONTE,13,Vereador,11300,PEDRO LELIS NASCIMENTO MOREIRA,130001998160,1670,18,546,202
41238,BELO HORIZONTE,13,Vereador,33999,ALEXSANDRO BRUNO LOPES DE MOURA,130002020901,1664,18,557,187
41238,BELO HORIZONTE,13,Vereador,77011,WESLEY SOFFIETT DE SOUZA,130002033678,1653,18,708,209
41238,BELO HORIZONTE,13,Vereador,55333,EDUARDO AUGUSTO PAOLINELLI SILVEIRA,130001997325,1645,18,1184,345
41238,BELO HORIZONTE,13,Vereador,77040,VILMO FERREIRA GOMES,130002033642,1639,18,807,284
41238,BELO HORIZONTE,13,Vereador,22580,CLÁUDIO MARCOS SANTOS OLIVEIRA,130002172746,1615,18,1248,353
41238,BELO HORIZONTE,13,Vereador,44321,FABIO DOS SANTOS BOSI,130002033353,1614,18,448,184
41238,BELO HORIZONTE,13,Vereador,25031,LINCOLN LOPES FERREIRA,130001902247,1597,18,927,246
41238,BELO HORIZONTE,13,Vereador,30555,BOLIVAR DE FREITAS SOBRINHO,130001976020,1552,18,711,240
41238,BELO HORIZONTE,13,Vereador,22142,ALTAMIRO ALVES DA SILVA,130002172745,1543,18,1060,317
41238,BELO HORIZONTE,13,Vereador,33456,NATANAEL GARCIAS DE ALMEIDA,130002020913,1525,17,388,121
41238,BELO HORIZONTE,13,Vereador,13120,SIRELY DIMITRIUS BORGES CHAVES,130002172506,1510,18,1173,355
41238,BELO HORIZONTE,13,Vereador,55080,ANDRE ALVARENGA CYRINO,130001997307,1481,18,1064,316
41238,BELO HORIZONTE,13,Vereador,50123,CARLOS AUGUSTO DOS PASSOS MARTINS,130002222503,1469,18,1214,370
