CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
54038,UBERLÂNDIA,13,Vereador,22355,ARNALDO DE LIMA FILHO,130002202112,36,5,34,24
54038,UBERLÂNDIA,13,Vereador,12113,EIDES GONÇALVES EUGÊNIO DA SILVA,130002055856,36,5,35,25
54038,UBERLÂNDIA,13,Vereador,27222,APARECIDA MARTINS MAGALHÃES,130002055678,35,4,29,15
54038,UBERLÂNDIA,13,Vereador,15150,LORENA SANTOS OLIVEIRA,130002267080,35,5,34,28
54038,UBERLÂNDIA,13,Vereador,13016,WAGNA APARECIDA CORREIA TIAGO,130002087917,34,5,33,23
54038,UBERLÂNDIA,13,Vereador,70001,WEMERSON HONORATO DE SOUZA,130002375512,34,5,32,23
54038,UBERLÂNDIA,13,Vereador,70400,EDELVAN CAMPOS ARAÚJO,130002167351,34,5,33,22
54038,UBERLÂNDIA,13,Vereador,35935,BERNADETE LINO DA SILVA,130002171532,34,5,32,17
54038,UBERLÂNDIA,13,Vereador,25007,DIOGENES NUNES DA COSTA JUNIOR,130002203488,33,5,31,24
54038,UBERLÂNDIA,13,Vereador,36800,CLARAMILA SILVA SANTOS,130002266661,32,5,25,12
54038,UBERLÂNDIA,13,Vereador,40555,MARCIO DE LOURDES SILVA,130002389136,32,5,29,22
54038,UBERLÂNDIA,13,Vereador,55955,ANA CAROLINA SILVEIRA MARTINS,130002310908,32,3,25,12
54038,UBERLÂNDIA,13,Vereador,40500,GUSTAVO MENEZES CARDOSO,130002090238,31,5,26,14
54038,UBERLÂNDIA,13,Vereador,27567,LEONARDO NATALI CHRISTINO,130002055655,31,4,31,22
54038,UBERLÂNDIA,13,Vereador,55500,BLENER DE SOUZA FERREIRA SILVA,130002310907,30,4,26,17
54038,UBERLÂNDIA,13,Vereador,40999,MAXWELL RODRIGUES COSTA,130002090257,30,4,29,20
54038,UBERLÂNDIA,13,Vereador,27136,JOANA D ARC FERREIRA,130002055661,28,4,25,14
54038,UBERLÂNDIA,13,Vereador,28444,ROGERIO SARAIVA,130002364502,27,4,25,11
54038,UBERLÂNDIA,13,Vereador,15051,ALUISIO ANTONIO QUEIROZ,130002267062,27,4,25,15
54038,UBERLÂNDIA,13,Vereador,15678,GLEICIMAR CAVALCANTE TELES,130002390572,26,4,25,15
54038,UBERLÂNDIA,13,Vereador,12024,SÉRGIO RODRIGUES DE SOUSA,130002055839,26,5,24,18
54038,UBERLÂNDIA,13,Vereador,10010,MARGARETH LOUISE LAMOUNIER,130002095091,25,5,24,20
54038,UBERLÂNDIA,13,Vereador,40130,HUDSON BORGES LIMA,130002090253,25,4,24,19
54038,UBERLÂNDIA,13,Vereador,28222,JOELISIO SILVA CORDEIRO,130002364500,24,4,22,16
54038,UBERLÂNDIA,13,Vereador,15900,JULIANO SCHNEIDER DAS NEVES,130002267066,24,5,24,16
54038,UBERLÂNDIA,13,Vereador,12092,RICHARD XAVIER DA SILVA VIEIRA,130002055845,23,4,23,19
54038,UBERLÂNDIA,13,Vereador,28034,THAÍS SOUSA CAMARGOS,130002379105,23,4,21,14
54038,UBERLÂNDIA,13,Vereador,16161,MATEUS ANTUNES GRACIANO,130002266970,23,5,23,17
54038,UBERLÂNDIA,13,Vereador,25333,BRUNO RAFAEL SILVA MEDEIROS,130002203502,22,5,21,18
54038,UBERLÂNDIA,13,Vereador,15016,CELIO JOSÉ DA SILVA,130002267079,22,5,21,16
54038,UBERLÂNDIA,13,Vereador,27130,ROSE MARA ESPÍNDOLA ANTUNES,130002055670,21,4,19,9
54038,UBERLÂNDIA,13,Vereador,28123,JOÃO JOSÉ DE FARIA NETO,130002379104,21,5,20,15
54038,UBERLÂNDIA,13,Vereador,70064,PAULO ROBERTO SILVA GOMES,130002167347,21,5,20,14
54038,UBERLÂNDIA,13,Vereador,40080,CUSTODIO TEIXEIRA DAMASCENO,130002090248,20,4,19,11
54038,UBERLÂNDIA,13,Vereador,44111,VÂNIA MADALENA MENDONÇA,130002087732,19,4,18,15
54038,UBERLÂNDIA,13,Vereador,40789,SANDRA LUIZA ALVES GODOY MALASPINA,130002090234,18,5,16,14
54038,UBERLÂNDIA,13,Vereador,25069,MARIA CLARA SANTOS PASSOS,130002203489,18,5,16,14
54038,UBERLÂNDIA,13,Vereador,36220,ANDREIA CRISTINA DE FREITAS PASSOS DE OLIVEIRA,130002266650,18,4,17,10
54038,UBERLÂNDIA,13,Vereador,28796,ROSILENE DE OLIVEIRA BRANDÃO SILVA,130002379103,18,4,16,10
54038,UBERLÂNDIA,13,Vereador,44022,DARUANY AMARAL MARTINS,130002382063,17,4,17,12
54038,UBERLÂNDIA,13,Vereador,25037,JONES MALANCHE,130002203508,17,4,14,8
54038,UBERLÂNDIA,13,Vereador,30130,ROBERTA BALDOINO FRANCO,130001895945,15,4,12,11
54038,UBERLÂNDIA,13,Vereador,25468,REGINALDO ALVES RESENDE,130002203485,13,4,12,7
54038,UBERLÂNDIA,13,Vereador,12949,AURETIANO NUNES MOREIRA,130002055842,13,3,13,10
54038,UBERLÂNDIA,13,Vereador,45655,SEBASTIÃO PEDRO DE BARROS,130002202934,12,4,12,9
54038,UBERLÂNDIA,13,Vereador,15156,MEIRE MARIA DE ANDRADE,130002267072,12,5,12,9
54038,UBERLÂNDIA,13,Vereador,25321,HELENICE MARIA CARDOSO,130002203507,12,4,12,12
54038,UBERLÂNDIA,13,Vereador,20681,SÉRGIO MAURO BELO,130002095063,10,1,8,4
54038,UBERLÂNDIA,13,Vereador,23000,ANDRÉ AMARAL DE OMENA,130002202948,8,4,7,7
54038,UBERLÂNDIA,13,Vereador,20732,VALÉRIA PIANGELI TAVARES,130002095053,8,3,8,5
54038,UBERLÂNDIA,13,Vereador,27888,RENATA SILVA DE ANDRADE,130002055671,7,3,7,6
54038,UBERLÂNDIA,13,Vereador,25040,THEREZINHA DE JESUS MENEZES SABIO,130002203505,7,3,7,5
54038,UBERLÂNDIA,13,Vereador,36456,LUCIANA APARECIDA DA SILVA SANTOS,130002266638,6,4,6,6
54038,UBERLÂNDIA,13,Vereador,40113,MARIA CAMILA DA SILVA,130002090233,6,2,6,4
54038,UBERLÂNDIA,13,Vereador,12061,ISABELA JUNHO SOLOGUREN,130002055852,6,4,6,6
54038,UBERLÂNDIA,13,Vereador,45857,NILIA RAMOS PEREIRA,130002202935,6,3,6,5
54038,UBERLÂNDIA,13,Vereador,40150,NILTON CAETANO DOS SANTOS,130002377469,4,3,4,4
54038,UBERLÂNDIA,13,Vereador,28046,CELIA DOS SANTOS,130002379102,4,3,4,4
54038,UBERLÂNDIA,13,Vereador,44012,MICHELLE MILLA DE OLIVEIRA AMARAL,130002087721,2,1,2,2
54038,UBERLÂNDIA,13,Vereador,40041,CASSIANA BRUNETTO SPACEK,130002090245,1,1,1,1
