CD_SETOR,bairro,situacao,distrito,fonte_nome
317020605000312,Jardim Patrícia,Urbana,Uberlândia,IBGE
317020605000313,Jardim Patrícia,Urbana,Uberlândia,IBGE
317020605000314,Jardim Patrícia,Urbana,Uberlândia,IBGE
317020605000315,Dona Zulmira,Urbana,Uberlândia,IBGE
317020605000316,Dona Zulmira,Urbana,Uberlândia,IBGE
317020605000317,Dona Zulmira,Urbana,Uberlândia,IBGE
317020605000318,Taiaman,Urbana,Uberlândia,IBGE
317020605000319,Taiaman,Urbana,Uberlândia,IBGE
317020605000320,Taiaman,Urbana,Uberlândia,IBGE
317020605000321,Taiaman,Urbana,Uberlândia,IBGE
317020605000322,Taiaman,Urbana,Uberlândia,IBGE
317020605000323,Taiaman,Urbana,Uberlândia,IBGE
317020605000324,Taiaman,Urbana,Uberlândia,IBGE
317020605000327,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000328,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000329,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000330,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000332,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000333,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000334,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000336,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000337,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000338,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000339,Segismundo Pereira,Urbana,Uberlândia,IBGE
317020605000341,Santa Luzia,Urbana,Uberlândia,IBGE
317020605000342,Santa Luzia,Urbana,Uberlândia,IBGE
317020605000343,Santa Luzia,Urbana,Uberlândia,IBGE
317020605000344,São Jorge,Urbana,Uberlândia,IBGE
317020605000345,São Jorge,Urbana,Uberlândia,IBGE
317020605000346,São Jorge,Urbana,Uberlândia,IBGE
317020605000347,São Jorge,Urbana,Uberlândia,IBGE
317020605000348,São Jorge,Urbana,Uberlândia,IBGE
317020605000349,São Jorge,Urbana,Uberlândia,IBGE
317020605000350,São Jorge,Urbana,Uberlândia,IBGE
317020605000351,São Jorge,Urbana,Uberlândia,IBGE
317020605000352,São Jorge,Urbana,Uberlândia,IBGE
317020605000353,São Jorge,Urbana,Uberlândia,IBGE
317020605000354,São Jorge,Urbana,Uberlândia,IBGE
317020605000355,São Jorge,Urbana,Uberlândia,IBGE
317020605000356,São Jorge,Urbana,Uberlândia,IBGE
317020605000357,São Jorge,Urbana,Uberlândia,IBGE
317020605000358,São Jorge,Urbana,Uberlândia,IBGE
317020605000359,São Jorge,Urbana,Uberlândia,IBGE
317020605000360,São Jorge,Urbana,Uberlândia,IBGE
317020605000361,São Jorge,Urbana,Uberlândia,IBGE
317020605000362,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000363,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000364,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000365,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000366,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000367,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000368,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000369,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000370,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000371,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000372,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000373,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000374,Laranjeiras,Urbana,Uberlândia,IBGE
317020605000375,Jardim Holanda,Urbana,Uberlândia,IBGE
317020605000376,Jardim Holanda,Urbana,Uberlândia,IBGE
317020605000377,Jardim Canaã,Urbana,Uberlândia,IBGE
317020605000378,Jardim Canaã,Urbana,Uberlândia,IBGE
317020605000379,Jardim Canaã,Urbana,Uberlândia,IBGE
317020605000380,Jardim Canaã,Urbana,Uberlândia,IBGE
317020605000381,Panorama,Urbana,Uberlândia,IBGE
317020605000382,Mansour,Urbana,Uberlândia,IBGE
317020605000383,Mansour,Urbana,Uberlândia,IBGE
317020605000384,Mansour,Urbana,Uberlândia,IBGE
317020605000385,Mansour,Urbana,Uberlândia,IBGE
317020605000386,Mansour,Urbana,Uberlândia,IBGE
317020605000387,Mansour,Urbana,Uberlândia,IBGE
317020605000388,Mansour,Urbana,Uberlândia,IBGE
317020605000389,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000390,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000391,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000392,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000393,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000394,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000395,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000396,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000397,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000398,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000399,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000400,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000402,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000403,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000404,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000405,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000406,Luizote de Freitas,Urbana,Uberlândia,IBGE
317020605000407,Tocantins,Urbana,Uberlândia,IBGE
317020605000408,Tocantins,Urbana,Uberlândia,IBGE
317020605000409,Tocantins,Urbana,Uberlândia,IBGE
317020605000410,Tocantins,Urbana,Uberlândia,IBGE
317020605000411,Tocantins,Urbana,Uberlândia,IBGE
317020605000412,Tocantins,Urbana,Uberlândia,IBGE
