CD_SETOR,bairro,situacao,distrito,fonte_nome
310620005620483,Savassi,Urbana,Belo Horizonte,IBGE
310620005620484,Mangabeiras,Urbana,Belo Horizonte,IBGE
310620005620485,Savassi,Urbana,Belo Horizonte,IBGE
310620005620486,Barro Preto,Urbana,Belo Horizonte,IBGE
310620005620487,Santa Isabel,Urbana,Belo Horizonte,IBGE
310620005620488,Vila FUMEC,Urbana,Belo Horizonte,IBGE
310620005620489,Pindura Saia,Urbana,Belo Horizonte,IBGE
310620005620490,Mala e Cuia,Urbana,Belo Horizonte,IBGE
310620005620492,São Pedro,Urbana,Belo Horizonte,IBGE
310620005620494,Santo Antônio,Urbana,Belo Horizonte,IBGE
310620005620495,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620496,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620497,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620498,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620499,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620501,Fazendinha,Urbana,Belo Horizonte,IBGE
310620005620503,Vila Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620504,Fazendinha,Urbana,Belo Horizonte,IBGE
310620005620505,Fazendinha,Urbana,Belo Horizonte,IBGE
310620005620506,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620507,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620509,Nossa Senhora do Rosário,Urbana,Belo Horizonte,IBGE
310620005620510,Vila Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620511,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620512,Vila Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620513,Vila Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620514,Vila Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620515,Vila Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620516,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620517,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620518,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620519,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620520,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620521,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620522,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620523,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620524,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620525,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620526,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620527,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620528,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620529,Boa Viagem,Urbana,Belo Horizonte,IBGE
310620005620530,Boa Viagem,Urbana,Belo Horizonte,IBGE
310620005620531,Boa Viagem,Urbana,Belo Horizonte,IBGE
310620005620532,Centro,Urbana,Belo Horizonte,IBGE
310620005620533,Centro,Urbana,Belo Horizonte,IBGE
310620005620534,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620535,Cruzeiro,Urbana,Belo Horizonte,IBGE
310620005620536,Cruzeiro,Urbana,Belo Horizonte,IBGE
310620005620537,Floresta,Urbana,Belo Horizonte,IBGE
310620005620538,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620540,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620541,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620542,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620543,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620544,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620545,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620546,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620547,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620548,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620550,Novo São Lucas,Urbana,Belo Horizonte,IBGE
310620005620551,Santa Lúcia,Urbana,Belo Horizonte,IBGE
310620005620552,Santo Antônio,Urbana,Belo Horizonte,IBGE
