NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,DS_TIPO_LOCAL,NR_LATITUDE,NR_LONGITUDE,QT_ELEITORES,QT_SECOES
BELO HORIZONTE,334,1090,ESCOLA MUNICIPAL ELISA BUZELIN,"RUA JAIR AFONSO INÁCIO, 277",PIRATININGA,Convencional,-19.8050557,-43.9827613,4039,9
BELO HORIZONTE,334,1104,ESCOLA ESTADUAL JOSÉ HEILBUTH GONÇALVES,"AV. DOM PEDRO I, 527",SANTA BRANCA,Convencional,-19.8392138,-43.967003,6373,14
BELO HORIZONTE,334,1112,ESCOLA ESTADUAL ARI DA FRANCA,"AV. MIN. OLIVEIRA SALAZAR, 1057",SANTA MÔNICA,Convencional,-19.8192199,-43.9744782,9984,22
BELO HORIZONTE,334,1120,ESCOLA ESTADUAL BATISTA SANTIAGO,"RUA CLÉBER SOARES DE ANDRADE, 330",SANTA MÔNICA,Convencional,-19.8249518,-43.9785171,4264,9
BELO HORIZONTE,334,1139,ESCOLA ESTADUAL JOÃO CÂMARA,"PRAÇA JOÃO VIANNA, 142",SINIMBU (VENDA NOVA),Convencional,-19.8204367,-43.980635,5140,11
BELO HORIZONTE,334,1147,ESCOLA MUNICIPAL GERALDO TEIXEIRA DA COSTA,"RUA MÁRCIO LIMA PAIXÃO, 8",RIO BRANCO,Convencional,-19.8149998,-43.9762652,6318,17
BELO HORIZONTE,334,1163,ESCOLA  DE ENGENHARIA KENNEDY,"RUA JOSÉ DIAS VIEIRA, 46",RIO BRANCO,Convencional,-19.8152526,-43.9778288,4487,10
BELO HORIZONTE,334,1171,ESCOLA ESTADUAL SÃO PEDRO E SÃO PAULO,"RUA ESTELA, 22",PIRATININGA,Convencional,-19.8159317,-43.990466,6264,14
BELO HORIZONTE,334,1180,ESCOLA ESTADUAL AFRÂNIO DE MELO FRANCO,"RUA DOS COMANCHES, 678",SANTA MÔNICA,Convencional,-19.8286151,-43.9826128,4516,10
BELO HORIZONTE,334,1198,ESCOLA MUNICIPAL PROFESSOR AMÍLCAR MARTINS,"RUA PRELÚDIO, 54",SANTA AMÉLIA,Convencional,-19.8316807,-43.9715528,4896,11
BELO HORIZONTE,334,1201,ESCOLA MUNICIPAL PROFESSOR MOACYR ANDRADE,"RUA DOS CAÇADORES, 93",LAGOA,Convencional,,,2602,6
BELO HORIZONTE,334,1210,ESCOLA MUNICIPAL VICENTE GUIMARÃES,"RUA ISAURA PEREIRA ALMEIDA, 110",LETÍCIA (VENDA NOVA) (PARTE),Convencional,-19.8095276,-43.9800099,3062,7
BELO HORIZONTE,334,1228,ESCOLA MUNICIPAL CÔNEGO RAIMUNDO TRINDADE,"RUA BRODOSQUI, 51",PIRATININGA,Convencional,-19.8061177,-43.9890889,5385,11
BELO HORIZONTE,334,1236,ESCOLA COLEGUIUM,"RUA DAS CANÁRIAS, 2.171",SANTA AMÉLIA,Convencional,-19.8454687,-43.979552,6178,13
BELO HORIZONTE,334,1244,ESCOLA MUNICIPAL DE ENSINO ESPECIAL,"RUA CARLOS TORREZANI, 190",LETÍCIA (VENDA NOVA) (PARTE),Convencional,-19.8083512,-43.978759,2602,6
BELO HORIZONTE,334,1252,ESCOLA ESTADUAL PROFESSOR AGNELO CORREA VIANA,"RUA MÉXICO, 900",JARDIM LEBLON,Convencional,-19.8251917,-43.994045,5367,12
BELO HORIZONTE,334,1279,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES,"RUA RADIALISTA JOAQUIM DA FONSECA, 45",CÉU AZUL,Convencional,-19.8183368,-44.0021829,2884,6
BELO HORIZONTE,334,1309,EMEI SANTA BRANCA,"RUA CAMPISTA, 70",SANTA BRANCA,Convencional,-19.8314711,-43.9681616,540,2
BELO HORIZONTE,334,1317,EMEI SANTA MONICA (ITAMARATI),"RUA DOS COMANCHES, 245",SANTA MÔNICA,Convencional,-19.8318799,-43.9802672,349,1
BELO HORIZONTE,334,1325,ESCOLA MUNICIPAL ZILDA ARNS,"RUA ERVA MATE, 46",PIRATININGA,Convencional,-19.8180656,-43.992217,133,1
BELO HORIZONTE,34,1015,ESCOLA MUNDO FELIZ,"RUA MARECHAL HERMES  , 895",GUTIERREZ,Convencional,-19.9386801,-43.9589692,3227,8
BELO HORIZONTE,34,1023,PAROQUIA SANTISSIMA TRINDADE,"PRACA LEONARDO GUTIERREZ  , 125",GUTIERREZ,Convencional,-19.9363625,-43.9599625,2629,6
BELO HORIZONTE,34,1031,ESCOLA MUNICIPAL MAGALHAES DRUMOND,"RUA CONTENDAS  , 63",BARROCA,Convencional,,,2945,8
BELO HORIZONTE,34,1040,SALAO PAROQUIAL SANTISSIMA TRINDADE,"PRACA LEONARDO GUTIERREZ, 125",GUTIERREZ,Convencional,-19.9363625,-43.9599625,312,1
BELO HORIZONTE,34,1120,COLEGIO LOYOLA,"AVENIDA CONTORNO  , 7919",CIDADE JARDIM,Convencional,-19.9349135,-43.9498254,5022,12
BELO HORIZONTE,34,1139,OBRAS SOCIAIS PAVONIANAS - PE AGNALDO,RUA DIAS DE TOLEDO 99,CORACAO DE JESUS,Convencional,-19.9482889,-43.9500488,2615,7
BELO HORIZONTE,34,1147,COLEGIO SAO PAULO,"RUA EDUARDO PORTO   ,488",CIDADE JARDIM,Convencional,-19.9393033,-43.9510871,3986,11
BELO HORIZONTE,34,1210,ESCOLA MUNICIPAL MESTRE PARANHOS,RUA ALCIDA TORRES  20,CONJUNTO SANTA MARIA,Convencional,-19.9517841,-43.9594204,2012,6
BELO HORIZONTE,34,1228,COLEGIO TECNICO DE ELETRONICA DE MINAS GERAIS - COTEMIG,"RUA SANTA CRUZ, 546",GRAJAÚ,Convencional,-19.9363838,-43.9663358,4835,12
BELO HORIZONTE,34,1295,ESCOLA MUNICIPAL MARCONI,"AVENIDA CONTORNO   ,8476",GUTIERREZ,Convencional,-19.93146,-43.95526,4874,17
BELO HORIZONTE,34,1309,COLEGIO SANTO AGOSTINHO - UNIDADE GUTIERREZ,"RUA DANIEL DE CARVALHO   ,1424",GUTIERREZ,Convencional,-19.9403352,-43.9589047,5837,15
BELO HORIZONTE,34,1376,INSTITUTO DA CRIANCA,"RUA LAPLACE    ,155",SANTA LÚCIA,Convencional,-19.9638846,-43.9468864,4745,12
BELO HORIZONTE,34,1414,ESCOLA MUNICIPAL PRESIDENTE JOÃO PESSOA,"RUA CONGONHAS, 639",SANTO ANTONIO,Convencional,-19.9435342,-43.9416147,3546,8
BELO HORIZONTE,34,1422,ESCOLA ESTADUAL LEOPOLDO DE MIRANDA,"RUA BARAO DE MACAUBAS   ,449",SANTO ANTONIO,Convencional,-19.9394807,-43.9473708,2377,6
BELO HORIZONTE,34,1457,ESCOLA MUNICIPAL CAIO LÍBANO SOARES,"RUA CARANGOLA   ,288",SANTO ANTONIO,Convencional,-19.94135,-43.9426242,5896,19
BELO HORIZONTE,34,1490,INSTITUTO PADRE MACHADO,"AVENIDA DO CONTORNO   , 6475",SANTO ANTONIO,Convencional,-19.9407912,-43.9384232,3173,7
BELO HORIZONTE,34,1503,ESCOLA SANTO TOMAS DE AQUINO,"RUA PROFESSOR CANDIDO HOLANDA  ,165",SAO BENTO,Convencional,-19.9542751,-43.9519485,6680,17
BELO HORIZONTE,34,1511,COLEGIO MARISTA DOM SILVERIO,"RUA LAVRAS  , 225",SÃO PEDRO,Convencional,-19.9421623,-43.9349233,7513,19
BELO HORIZONTE,34,1520,ESCOLA MUNICIPAL ULYSSES GUIMARAES,"RUA BOLIVIA, 532",SÃO PEDRO,Convencional,-19.9511095,-43.9398855,3465,8
BELO HORIZONTE,34,1554,ESCOLA ESTADUAL PROFº JOSÉ MESQUITA DE CARVALHO,R. IRAÍ 154,VILA PARIS,Convencional,-19.9481835,-43.9496761,4264,15
BELO HORIZONTE,34,1635,ESCOLA ESTADUAL DONA AUGUSTA GONCALVES NOGUEIRA,"COPERNICO PINTO COELHO  ,13",SANTA LÚCIA,Convencional,-19.9508598,-43.9457091,4358,10
BELO HORIZONTE,34,1660,COLEGIO SANTA DOROTEIA,"RUA CHICAGO, 240",SION,Convencional,-19.9528944,-43.9357463,10470,22
BELO HORIZONTE,34,1678,COLEGIO EDNA RORIZ,"AVENIDA  PROFESSOR CRISTOVAN DOS SANTOS , 383",BELVEDERE,Convencional,-19.9698029,-43.9347564,4209,9
BELO HORIZONTE,34,1686,ESCOLA MUNICIPAL BENJAMIN JACOB,RUA VENEZUELA 643,SION,Convencional,-19.9537833,-43.9367863,1856,5
BELO HORIZONTE,34,1694,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS,"AV. RAJA GABAGLIA, 1315",LUXEMBURGO,Convencional,-19.9472112,-43.9594451,1546,4
BELO HORIZONTE,34,1708,SALÃO PAROQUIAL SANTO INÁCIO DE LOYOLA,RUA TENENTE RENATO CESAR 53,CIDADE JARDIM,Convencional,-19.9373401,-43.9478774,765,2
BELO HORIZONTE,34,1716,FUNDAÇÃO TORINO,"RUA JORNALISTA DJALMA ANDRADE, 1300",BELVEDERE,Convencional,-19.9734307,-43.9326064,2203,5
BELO HORIZONTE,34,1724,COLÉGIO BERNOULLI - UNIDADE CIDADE JARDIM,AV. PRUDENTE DE MORAIS 1602,CIDADE JARDIM,Convencional,-19.9486603,-43.9485614,6937,22
BELO HORIZONTE,35,1023,COLÉGIO MANGABEIRAS/BALÃO VERMELHO,"RUA PROFESSOR DJALMA GUIMARÃES, 140",MANGABEIRAS,Convencional,-19.9559531,-43.9112196,3384,8
BELO HORIZONTE,35,1066,ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS,"RUA PASSA TEMPO, 600",CARMO,Convencional,-19.9448599,-43.9338613,4309,16
BELO HORIZONTE,35,1120,COLÉGIO ARNALDO UNIDADE ANCHIETA,"RUA VITÓRIO MARÇOLA, 360",ANCHIETA,Convencional,-19.9460261,-43.9271724,10157,21
BELO HORIZONTE,35,1147,UNIVERSIDADE FUMEC,"RUA COBRE, 200",CRUZEIRO,Convencional,-19.9432977,-43.9252612,6694,28
BELO HORIZONTE,35,1180,UTRAMIG,"AVENIDA AFONSO PENA, 3400",CRUZEIRO,Convencional,-19.9410387,-43.9253908,4365,17
BELO HORIZONTE,35,1236,ESCOLA SEB SAGRADO-UNIDADE SERRA (ANTIGO SAG. CORAÇÃO MARIA),"RUA PROF. ESTEVÃO PINTO, 400",SERRA,Convencional,-19.9384503,-43.9227395,10001,21
BELO HORIZONTE,35,1244,ESCOLA ESTADUAL DONA ARGENTINA VIANNA CASTELLO BRANCO,"RUA ORIENTE, 758",SERRA,Convencional,-19.944419,-43.9189916,1847,7
BELO HORIZONTE,35,1252,ESCOLA ESTADUAL AUGUSTO DE LIMA,"AVENIDA DO CONTORNO  , 4947",SERRA,Convencional,-19.937171,-43.9251982,3363,11
BELO HORIZONTE,35,1279,ESCOLA ESTADUAL LAURA DAS CHAGAS FERREIRA,"RUA SACRAMENTO   , 54",SERRA,Convencional,-19.9377942,-43.9114423,4033,9
BELO HORIZONTE,35,1287,ESCOLA ESTADUAL PROFESSOR PEDRO ALEIXO,"AVENIDA BANDEIRANTES   , 2300",MANGABEIRAS,Convencional,-19.9468331,-43.9175959,5200,12
BELO HORIZONTE,35,1309,ESCOLA MUNICIPAL SENADOR LEVINDO COELHO,"RUA CARAÇA,  910",SERRA,Convencional,-19.9437984,-43.9148728,6121,13
BELO HORIZONTE,35,1333,ESCOLA ESTADUAL ARTUR JOVIANO,"RUA EUCLÁSIO, 201",SANTA EFIGÊNIA,Convencional,-19.9236445,-43.9143181,4364,11
BELO HORIZONTE,35,1350,ESCOLA MUNICIPAL MARIA DAS NEVES,"RUA PIRANGA    , 39",SÃO LUCAS,Convencional,-19.9282438,-43.919793,3744,10
BELO HORIZONTE,35,1376,ESCOLA MUNICIPAL SANTOS DUMONT,"AV. MEM DE SÁ, 600",SANTA EFIGÊNIA,Convencional,-19.9225724,-43.9121693,11120,26
BELO HORIZONTE,35,1392,ESCOLA ESTADUAL JOÃO ALPHONSUS,"RUA DR MICAELLI, 680",PARAÍSO,Convencional,-19.921677,-43.9003782,3939,9
BELO HORIZONTE,35,1406,ESCOLA MUNICIPAL LEVINDO LOPES,"RUA FLUORINA    , 1460",PARAÍSO,Convencional,-19.923421,-43.9046372,3529,8
BELO HORIZONTE,35,1414,ESCOLA LÚCIA CASASANTA,"RUA RIO VERDE, 379",CARMO,Convencional,-19.9471263,-43.9319627,4225,10
BELO HORIZONTE,35,1430,ESCOLA ESTADUAL HENRIQUE DINIZ,"RUA TENENTE ANASTÁCIO DE  MOURA   , 280",SANTA EFIGÊNIA,Convencional,-19.921996,-43.916047,3530,8
BELO HORIZONTE,35,1449,SALÃO PAROQUIAL SANTA LUZIA,"RUA JOÃO GOMES, 157",PARAÍSO,Convencional,-19.9176989,-43.9058806,2814,8
BELO HORIZONTE,35,1465,ESCOLA MUNICIPAL THEOMAR DE CASTRO ESPÍNDOLA,"RUA MICA, 144",SÃO LUCAS,Convencional,-19.9295452,-43.9187307,2167,7
BELO HORIZONTE,35,1473,ESCOLA MUNICIPAL PADRE GUILHERME PETERS,"RUA CORONEL JORGE DÁRIO, 560",SÃO LUCAS,Convencional,-19.9326152,-43.9153953,2514,6
BELO HORIZONTE,35,1481,ESCOLA DA SERRA,"RUA DO OURO, 1900",SERRA,Convencional,-19.9477917,-43.9186003,3943,8
BELO HORIZONTE,35,1490,CRECHE CASA DA CRIANÇA,"RUA CARLOS ETIENE DE CASTRO, 33",SERRA,Convencional,-19.9382572,-43.9112475,1566,4
BELO HORIZONTE,35,1503,ESCOLA MUNICIPAL VILA FAZENDINHA,"RUA PAULO DE SOUZA, 51",VILA FAZENDINHA,Convencional,-19.931121,-43.9060975,1603,4
BELO HORIZONTE,35,1511,INSTITUTO BH FUTURO (CRIANÇA ESPERANÇA),"RUA DESEMBARGADOR MÁRIO MATOS, 576",SERRA,Convencional,-19.9395107,-43.9120677,2025,5
BELO HORIZONTE,36,1015,ESCOLA ESTADUAL CARMO GIFFONI,"RUA DO COLAR, 85",JATOBÁ,Convencional,-19.994018,-44.053438,4611,12
BELO HORIZONTE,36,1023,ESCOLA ESTADUAL DIVINA PROVIDÊNCIA,"RUA PROFESSORA RUTH PINA, 381",REGINA,Convencional,-19.9817708,-44.0552314,4961,14
BELO HORIZONTE,36,1031,ESCOLA ESTADUAL GENERAL CARLOS LUIS GUEDES,"RUA TIRADENTES, 1153",LINDÉIA,Convencional,-19.9747132,-44.0452969,2364,5
BELO HORIZONTE,36,1040,ESCOLA ESTADUAL JOÃO PAULO I,"RUA TRÊS, 71",LINDÉIA,Convencional,-19.9861159,-44.053448,4306,11
BELO HORIZONTE,36,1058,ESCOLA ESTADUAL MINISTRO ALFREDO DE VILHENA VALADÃO,"RUA  SÔNIA MORAIS RANGEL, 111",TIROL,Convencional,-19.9918442,-44.0379701,5362,12
BELO HORIZONTE,36,1066,ESCOLA ESTADUAL PE JOÃO BOSCO PENIDO BURNIER,"RUA DAS PERPÉTUAS, 79",LINDÉIA,Convencional,,,5741,13
BELO HORIZONTE,36,1074,ESCOLA MUNICIPAL ANTONIO SALES BARBOSA,"RUA SABINO JOSE FERREIRA, 5",TIROL,Convencional,-19.9842417,-44.0455453,4691,10
BELO HORIZONTE,36,1082,ESCOLA MUNICIPAL HELENA ANTIPOFF,"AV. ANTONIO EUSTÁQUIO PIAZZA ,4020",TIROL,Convencional,-19.9905489,-44.0451612,6742,15
BELO HORIZONTE,36,1104,ESCOLA MUNICIPAL AURELIO BUARQUE DE HOLANDA,"PEDRO RAMOS CRUZ, 60",LINDÉIA,Convencional,-19.9770706,-44.0577804,4101,9
BELO HORIZONTE,36,1155,COLÉGIO SANTA RITA,"RUA COSTA BELÉM,122",SANTA HELENA (BARREIRO),Convencional,-19.9787119,-44.0122813,4412,11
BELO HORIZONTE,36,1163,COLÉGIO CHROMOS (ANTIGO COLÉGIO CENECISTA DOMICIANO VIEIRA),"RUA JOSÉ GONÇALVES, 550",BARREIRO,Convencional,-19.9770883,-44.0230036,4357,14
BELO HORIZONTE,36,1171,ESCOLA ESTADUAL CECÍLIA MEIRELES,"RUA JOSÉ DOS SANTOS LAGE, 360",TEIXEIRA DIAS,Convencional,-19.9893345,-44.0172185,6709,14
BELO HORIZONTE,36,1180,ESCOLA ESTADUAL MARGARIDA BROCHADO,"RUA BARÃO DE COROMANDEL, 426",BARREIRO,Convencional,-19.9749786,-44.0171068,2666,7
BELO HORIZONTE,36,1198,ESCOLA ESTADUAL RODRIGUES CAMPOS,"AV. SINFRÔNIO BROCHADO, 355",BARREIRO,Convencional,-19.976291,-44.0160155,6716,15
BELO HORIZONTE,36,1201,ESCOLA MUNICIPAL ANTÔNIO ALEIXO,"AV. OLINTO MEIRELES, 250",BARREIRO,Convencional,-19.9732851,-44.013812,773,4
BELO HORIZONTE,36,1210,ESCOLA MUNICIPAL LUIZ GATTI,"RUA O. GARIMPEIRO, 45",CONJUNTO ADEMAR MALDONADO,Convencional,-19.9820293,-44.0262671,7401,16
BELO HORIZONTE,36,1228,ESCOLA MUNICIPAL PE. FLÁVIO GIAMMETTA,"R.SEBASTIÃO MARIA DA SILVA,175",CONJUNTO ÁTILA DE PAIVA,Convencional,-19.9777382,-44.0273165,3254,8
BELO HORIZONTE,36,1236,ESCOLA MUNICIPAL SEBASTIÃO GUILHERME DE OLIVEIRA,"RUA CALÊNDULA,10",OLARIA,Convencional,-19.9894765,-44.0295899,4129,10
BELO HORIZONTE,36,1260,ESCOLA MUNICIPAL AYRES DA MATA MACHADO FILHO,"AV. SENADOR LEVINDO COELHO,132",VALE DO JATOBÁ,Convencional,-19.9937991,-44.0348263,2886,12
BELO HORIZONTE,36,1368,ESCOLA ESTADUAL DIOGO DE VASCONCELOS,"RUA PROFESSOR LUIZ POMPEU, 30",INDÚSTRIAS,Convencional,-19.9557103,-44.010509,4000,12
BELO HORIZONTE,36,1376,ESCOLA ESTADUAL PADRE JOÃO BOTELHO,"RUA MARIA DE LOURDES MANSO, 81",INDÚSTRIAS,Convencional,-19.9639803,-44.0009604,4848,13
BELO HORIZONTE,37,1031,COLÉGIO SALESIANO,"AV. AMAZONAS, 6825",NOVA GAMELEIRA,Convencional,-19.9350022,-43.9932387,6701,17
BELO HORIZONTE,37,1058,ESCOLA ESTADUAL PROF. LEON RENAULT,"AV. AMAZONAS, 5855",GAMELEIRA,Convencional,-19.9316174,-43.9854733,7060,30
BELO HORIZONTE,37,1295,ESCOLA ESTADUAL DR ANTÔNIO AUGUSTO SOARES CANEDO,"AV. CAPIM BRANCO, 157",VISTA ALEGRE,Convencional,-19.9505203,-44.000979,8056,17
BELO HORIZONTE,37,1309,ESCOLA ESTADUAL HERMENEGILDO CHAVES,"RUA HERCULANO MOURAO SALAZAR, 105 (ANT. RUA JOAO XXIII)",NOVA CINTRA,Convencional,-19.9527575,-43.991631,4801,10
BELO HORIZONTE,37,1317,ESCOLA MUNICIPAL PADRE HENRIQUE BRANDÃO,"RUA CRISPIM JACQUES, 987",VISTA ALEGRE,Convencional,-19.9563454,-44.000365,6999,15
BELO HORIZONTE,37,1325,ESCOLA ESTADUAL PROFESSORA MARIA DO SOCORRO ANDRADE,"R. ALEXANDRE MATIAS ALVES, 290",NOVA CINTRA,Convencional,-19.9514974,-43.9881026,6075,13
BELO HORIZONTE,37,1333,ESCOLA ESTADUAL PROFESSOR MAGALHÃES DRUMMOND,"RUA FERNANDO ALVES, 260",NOVA CINTRA,Convencional,-19.9512709,-43.988419,3735,10
BELO HORIZONTE,37,1368,ESCOLA MUNICIPAL TEN. MANOEL TEIXEIRA MAGALHÃES PENIDO,"RUA AMUR, 48",BETÂNIA,Convencional,-19.9625583,-43.9969601,3648,8
BELO HORIZONTE,37,1376,ESCOLA MUNICIPAL MESTRE ATAYDE,"RUA AUGUSTO JOSÉ DOS SANTOS, 560",BETÂNIA,Convencional,-19.9679589,-43.9887726,7500,23
BELO HORIZONTE,37,1406,ESCOLA ESTADUAL AARÃO REIS,"RUA JAIME SALSE, 330",MADRE GERTRUDES,Convencional,-19.9498725,-44.0057831,5528,12
BELO HORIZONTE,37,1490,ESCOLA ESTADUAL GERALDO TEIXEIRA DA COSTA,"RUA PADRE TIAGO DE ALMEIDA, 382",CAMARGOS,Convencional,-19.93862,-44.0239491,4293,9
BELO HORIZONTE,37,1511,ESCOLA MUNICIPAL MÁRIO WERNECK,"RUA ABATI, 10",SANTA MARIA,Convencional,-19.9360382,-44.0132595,5330,11
BELO HORIZONTE,37,1520,E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA),"RUA OSCAR NEGRÃO DE LIMA, 29",NOVA GAMELEIRA,Convencional,-19.9383352,-43.9966438,5691,12
BELO HORIZONTE,37,1589,UMEI PITUCHINHA,"RUA MARQUÊS DO LAVRADIO, 619",ALTO DOS PINHEIROS,Convencional,-19.9291175,-44.002765,4103,12
BELO HORIZONTE,37,1597,ESCOLA MUNICIPAL JOÃO CAMILO DE OLIVEIRA TORRES,"RUA ESTER BATISTA VIEIRA, 12",CALIFÓRNIA,Convencional,-19.9295211,-44.0088551,3055,9
BELO HORIZONTE,37,1600,ESCOLA MUNICIPAL JOÃO PINHEIRO,"RUA PADRE MANOEL BERNARDES   , 303",ALTO DOS PINHEIROS,Convencional,-19.9335616,-44.0000219,4473,10
BELO HORIZONTE,37,1619,INSTITUTO EDUCACIONAL BAIÃO SANTOS,"RUA FREI CONCEIÇÃO VELOSO,  473",JOÃO PINHEIRO,Convencional,-19.9282937,-44.0000301,2830,6
BELO HORIZONTE,37,1627,ESCOLA ESTADUAL ELPÍDIO ARISTIDES DE FREITAS,"RUA MARIA ANTÔNIA FRÁGOLA, 50",CAMARGOS,Convencional,-19.9425061,-44.0156555,4904,10
BELO HORIZONTE,37,1635,ESCOLA ESTADUAL DOM CABRAL,"RUA SÃO FELICÍSSIMO, 153",BETÂNIA,Convencional,-19.9625836,-43.9885948,3675,8
BELO HORIZONTE,38,1023,ESCOLA ESTADUAL GERALDINA ANA GOMES,"RUA GUERNICA, 275",EUROPA,Convencional,-19.8053611,-43.966814,6145,14
BELO HORIZONTE,38,1066,ESCOLA MUNICIPAL MILTON CAMPOS,"RUA JOVINO RODRIGUES PEGO, 145",MANTIQUEIRA (VENDA NOVA),Convencional,,,8056,20
BELO HORIZONTE,38,1074,ESCOLA MUNICIPAL MOYSÉS KALIL,"RUA AFONSO PEREIRA DA SILVA, 10",MANTIQUEIRA (VENDA NOVA),Convencional,,,7976,19
BELO HORIZONTE,38,1082,ESCOLA MUNICIPAL PEDRO GUERRA,"RUA JOÃO FERREIRA DA SILVA, 230",MANTIQUEIRA (VENDA NOVA),Convencional,,,5389,16
BELO HORIZONTE,38,1090,ESCOLA ESTADUAL AFONSO PENA MASCARENHAS,"RUA ODETE RODRIGUES DE OLIVEIRA, 180",JARDIM COMERCIARIOS (VENDA NOVA),Convencional,,,4278,11
BELO HORIZONTE,38,1104,ESCOLA MUNICIPAL TABAJARA PEDROSO,"RUA GERALDO ANUNCIAÇÃO, 45",RIO BRANCO,Convencional,,,2873,11
BELO HORIZONTE,38,1112,ESCOLA MUNICIPAL GRACY VIANNA LAGE,"RUA JOÃO SOARES LEAL, 23",JARDIM COMERCIARIOS (VENDA NOVA),Convencional,,,7285,17
BELO HORIZONTE,38,1120,ESCOLA ESTADUAL DJANIRA RODRIGUES DE OLIVEIRA,"RUA COSME TORRES PIMENTA, 160",EUROPA,Convencional,,,8921,22
BELO HORIZONTE,38,1139,ESCOLA ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA,"RUA HERCI EUCLIDES FERREIRA, 229",MARIA HELENA (VENDA NOVA - PARTE),Convencional,-19.8010811,-43.99282,3810,10
BELO HORIZONTE,38,1198,ESCOLA MUNICIPAL ANTÔNIA FERREIRA,"RUA JOÃO GUALBERTO DE ABREU, 10",SAO JOAO BATISTA (VENDA NOVA) (PARTE),Convencional,-19.8165048,-43.962865,8664,19
BELO HORIZONTE,38,1201,ESCOLA MUNICIPAL ANTÔNIO GOMES HORTA,"RUA ANTÔNIO JOSÉ DE OLIVEIRA, 161",MINAS CAIXA (VENDA NOVA),Convencional,-19.8100448,-43.954883,3994,10
BELO HORIZONTE,38,1210,ESCOLA ESTADUAL MANOEL SOARES DO COUTO,"RUA WALFRIDO TEIXEIRA SIMÕES, 200",MINAS CAIXA (VENDA NOVA),Convencional,-19.8050381,-43.957801,8190,19
BELO HORIZONTE,38,1228,ESCOLA MUNICIPAL DORA TOMICH LAENDER,"RUA JULITA NUNES LIMA, 53",MINAS CAIXA (VENDA NOVA),Convencional,-19.8043921,-43.959432,2609,8
BELO HORIZONTE,38,1236,ESCOLA MUNICIPAL JOSÉ MARIA ALKMIM,"RUA BENÍGNO FAGUNDES DA SILVA, S/N",SERRA VERDE (VENDA NOVA),Convencional,-19.7967203,-43.954883,6047,15
BELO HORIZONTE,38,1244,ESCOLA ESTADUAL GETÚLIO VARGAS,"RUA GUIDO LEÃO, 22",SERRA VERDE (VENDA NOVA),Convencional,-19.7939745,-43.95454,4774,11
BELO HORIZONTE,38,1260,ESCOLA ESTADUAL SANTOS DUMONT,"RUA ALCIDES LINS, 502",VENDA NOVA (CENTRO),Convencional,-19.8152935,-43.957286,6859,16
BELO HORIZONTE,38,1279,ESCOLA MUNICIPAL EMEI - VENDA NOVA,"RUA DOUTOR ÁLVARO CAMARGOS, 14",VENDA NOVA (CENTRO),Convencional,-19.817716,-43.954196,1449,5
BELO HORIZONTE,38,1287,ESCOLA ESTADUAL CESEC MARIA VIEIRA BARBOSA,"RUA PADRE PEDRO PINTO, 775",VENDA NOVA (CENTRO),Convencional,-19.8140823,-43.957372,3355,11
BELO HORIZONTE,38,1384,ESCOLA MUNICIPAL ARMANDO ZILLER,"RUA GERALDO ILÍDIO TEIXEIRA, 283",MANTIQUEIRA (VENDA NOVA),Convencional,-19.7837177,-43.984237,4097,10
BELO HORIZONTE,38,1392,ESCOLA MUNICIPAL RENATO AZEREDO,"RUA AGUA, 240",MARIA HELENA (VENDA NOVA - PARTE),Convencional,-19.7947013,-43.993078,2147,7
BELO HORIZONTE,38,1406,ESCOLA MUNICIPAL JOSÉ XAVIER NOGUEIRA,"RUA NAVARRA, 100",EUROPA,Convencional,-19.8007581,-43.963552,1682,6
BELO HORIZONTE,38,1414,ESCOLA MUNICIPAL PADRE MARZANO MATIAS,"RUA ÉRICO VERÍSSIMO, 1.280",RIO BRANCO,Convencional,-19.816747,-43.978572,3037,8
BELO HORIZONTE,39,1090,ESCOLA ESTADUAL PEDRO PAULO PENIDO,"RUA RONAN SOARES, 40, FLORAMAR",FLORAMAR,Convencional,-19.8388981,-43.9309964,6544,16
BELO HORIZONTE,39,1104,ESCOLA MUNICIPAL RUI DA COSTA VAL,"RUA ANTÔNIO PEREIRA DOS SANTOS, 30, JARDIM FELICIDADE",JARDIM FELICIDADE,Convencional,-19.829536,-43.927656,4268,9
BELO HORIZONTE,39,1112,ESCOLA ESTADUAL PROFESSORA FRANCISCA MALHEIROS,"RUA RONALD DE CARVALHO, 276, TUPI",TUPI,Convencional,-19.8400409,-43.9158357,7570,18
BELO HORIZONTE,39,1120,ESCOLA MUNICIPAL FRANCISCO CAMPOS,"RUA HERALDO BELISARIO, 190, TUPI",TUPI,Convencional,-19.8350688,-43.922793,8279,18
BELO HORIZONTE,39,1139,ESCOLA MUNICIPAL SEBASTIANA NOVAIS,"RUA ANITA MALFATTI, 60, TUPI",TUPI,Convencional,-19.841977,-43.919206,5693,12
